ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,NAME,Road_dist
1805,183852.3389,8479069.349,0,474.7090149,6.639062649,1,,,1006.367208
1806,183818.3244,8480054.862,0,508.6990051,17.15739815,5,,,246.3634174
1807,183784.3173,8481040.373,0,530.2180176,8.56025051,1,,,568.0394591
1808,183750.3177,8482025.879,4,511.3519897,11.96613906,1,,,1501.699855
1809,183716.3255,8483011.382,0,558.1660156,15.96960391,1,,,2473.629735
1810,183682.3408,8483996.881,0,701.7139893,19.72981896,1,,,3453.121369
1811,183648.3635,8484982.377,0,624.0819702,9.362316624,1,,,4218.583268
1812,183614.3937,8485967.87,0,574.7299805,5.969796723,1,,,4862.387445
1813,183580.4314,8486953.359,0,564.2650146,12.89839035,1,,,5606.298524
1814,183546.4765,8487938.844,0,583.335022,16.20211884,1,,,6296.490775
1815,183512.5291,8488924.326,0,515.7750244,6.579397374,1,,,7059.496299
1816,183478.5891,8489909.805,0,514.6140137,9.028796287,1,,,7642.312729
1817,183444.6566,8490895.28,0,448.3919983,8.217785604,1,,,7863.628479
1818,183410.7316,8491880.752,0,469.1199951,6.668375621,1,,,8045.207707
1819,185276.2616,8467276.715,0,448.0589905,3.178532441,1,,,6317.101865
1820,185242.1629,8468262.266,0,442.1199951,1.529710275,1,,,6631.677784
1821,185208.0716,8469247.814,0,443.1950073,4.972686473,1,,,7070.660276
1822,185173.9877,8470233.357,0,435.0880127,3.285813027,1,,,7612.556087
1823,185139.9112,8471218.897,0,500.7640076,7.062546121,5,,,8237.077404
1824,185105.8422,8472204.433,0,657.026001,27.51903172,5,,,7528.019063
1825,185071.7805,8473189.965,0,918.2340088,23.38029943,5,,,6549.929689
1826,185037.7263,8474175.493,0,829.7399902,6.156632344,5,,,5574.38694
1827,185003.6794,8475161.018,0,742.9840088,16.15746051,1,,,4603.007471
1828,184969.64,8476146.538,0,713.1019897,23.61524305,5,,,3639.123089
1829,184935.6081,8477132.055,0,541.6279907,17.90807768,1,,,2690.795836
1830,184901.5835,8478117.569,0,461.5660095,11.28895385,1,,,1783.016768
1831,184867.5664,8479103.078,0,469.4819946,8.651143485,1,,,920.4706411
1832,184833.5566,8480088.584,0,533.6519775,7.316784983,1,,,50.49037765
1833,184799.5543,8481074.087,0,506.894989,15.49345235,1,,,845.3540543
1834,184765.5595,8482059.586,0,528.0499878,23.20661706,1,,,1727.381794
1835,184731.572,8483045.081,1,535.7249756,7.633178996,5,,,2398.591974
1836,184697.592,8484030.573,0,640.5219727,10.9357764,1,,,3193.241815
1837,184663.6194,8485016.061,0,640.2869873,9.020269816,1,,,4072.074068
1838,184629.6543,8486001.545,0,640.0720215,22.75849565,1,,,4990.811746
1839,184595.6966,8486987.027,8,583.8690186,11.29362,1,,,5485.878204
1840,184561.7463,8487972.504,0,595.1019897,15.16071364,1,,,6047.726518
1841,184527.8034,8488957.979,0,579.4060059,20.56761433,1,,,6707.943644
1842,184493.868,8489943.45,0,558.2479858,11.45743553,1,,,7422.014199
1843,184459.94,8490928.917,0,482.7579956,10.61775392,1,,,7867.358626
1844,184426.0195,8491914.382,0,587.9710083,11.59310913,1,,,8321.870986
1845,186291.4218,8467310.53,0,423.723999,6.547437714,1,,,5339.843265
1846,186257.3282,8468296.074,0,429.2749939,8.779693267,1,,,5708.298451
1847,186223.242,8469281.613,0,448.8299866,5.619903704,1,,,6212.658693
1848,186189.1631,8470267.149,0,501.8869934,12.66273264,1,,,6822.849168
1849,186155.0917,8471252.681,0,460.7990112,3.451171022,5,,,7513.126788
1850,186121.0276,8472238.209,0,669.9559937,23.31181291,5,,,7483.241522
1851,186086.9709,8473223.734,0,965.3519897,9.422571323,5,,,6498.217337
1852,186052.9216,8474209.254,0,849.0170288,14.11738753,5,,,5513.298045
1853,186018.8797,8475194.771,0,813.6119995,5.598311104,1,,,4528.549241
1854,185984.8452,8476180.284,0,748.1820068,10.56903697,5,,,3544.109476
1855,185950.8181,8477165.793,0,619.4890137,13.25884253,5,,,2560.330228
1856,185916.7984,8478151.299,0,544.5,12.44282854,5,,,1578.43916
1857,185882.786,8479136.801,8,469.1499939,5.46273856,1,,,607.6389298
1858,185848.7811,8480122.299,12,481.6940002,4.76912871,1,,,160.2243824
1859,185814.7836,8481107.794,0,557.7360229,17.66454617,5,,,362.4413805
1860,185780.7935,8482093.285,0,520.2299805,5.877532263,5,,,988.1887405
1861,185746.8108,8483078.773,0,552.822998,10.94683142,1,,,1864.4038
1862,185712.8355,8484064.257,0,635.2210083,16.18372171,1,,,2813.708119
1863,185678.8676,8485049.737,0,677.6119995,6.724994872,1,,,3563.139895
1864,185644.9071,8486035.214,2,657.6699829,18.36272747,1,,,4121.813068
1865,185610.954,8487020.688,2,705.1550293,13.95443875,1,,,4640.745968
1866,185577.0083,8488006.158,1,641.8649902,4.468666162,1,,,5292.625486
1867,185543.07,8488991.625,0,634.2960205,9.77709706,5,,,6013.305089
1868,185509.1391,8489977.088,0,522.257019,19.43871286,1,,,6486.735319
1869,185475.2157,8490962.548,0,503.5509949,19.87663473,1,,,7032.795838
1870,185441.2997,8491948.004,0,508.8039856,22.80720263,1,,,7308.001178
1871,187306.5743,8467344.337,0,425.4869995,3.447226301,5,,,4379.732423
1872,187272.4858,8468329.873,4,414.1149902,2.73833913,1,,,4821.843773
1873,187238.4046,8469315.405,0,430.3429871,3.103079504,1,,,5409.252224
1874,187204.3308,8470300.934,0,455.5620117,1.854626843,1,,,6100.125197
1875,187170.2644,8471286.458,0,479.2980042,17.63021827,1,,,6863.286732
1876,187136.2053,8472271.979,0,580.5109863,13.87960449,1,,,7575.415993
1877,187102.1536,8473257.495,0,798.2180176,16.3099622,1,,,6603.958964
1878,187068.1092,8474243.008,0,1064.050049,4.906270197,5,,,5637.315114
1879,187034.0723,8475228.517,0,992.9290161,10.52511849,5,,,4678.466073
1880,187000.0427,8476214.023,0,940.4790039,31.00469921,5,,,3733.418989
1881,186966.0204,8477199.524,0,913.1719971,18.61676242,5,,,2816.099202
1882,186932.0055,8478185.022,0,729.3140259,13.68929865,5,,,1965.708928
1883,186897.998,8479170.517,0,609.6099854,19.66683419,5,,,1318.781032
1884,186863.9979,8480156.007,4,522.440979,6.674720661,1,,,943.0178165
1885,186830.0051,8481141.495,0,505.1629944,9.737785521,1,,,119.4728827
1886,186796.0198,8482126.978,0,579.0280151,14.79215906,5,,,808.0399435
1887,186762.0418,8483112.458,1,595.9849854,5.932692357,1,,,1788.918843
1888,186728.0712,8484097.934,0,787.9730225,27.13148016,1,,,2171.420754
1889,186694.1079,8485083.407,0,686.1900024,14.4052144,1,,,2755.149613
1890,186660.1521,8486068.877,4,647.9359741,19.63394759,1,,,3241.143657
1891,186626.2036,8487054.342,0,661.4609985,21.24033836,5,,,3876.801101
1892,186592.2625,8488039.805,0,761.6339722,17.21686661,5,,,4608.721318
1893,186558.3288,8489025.264,0,677.4299927,22.07529426,1,,,5125.146671
1894,186524.4025,8490010.719,0,662.9290161,15.76061569,1,,,5631.089961
1895,186490.4836,8490996.172,0,606.9370117,21.04822306,1,,,6251.714631
1896,186456.572,8491981.621,0,562.5159912,24.05967642,1,,,6294.494762
1897,188321.7191,8467378.137,0,419.9849854,3.9217503,1,,,3451.110914
1898,188287.6357,8468363.666,1,429.230011,5.092298068,1,,,3996.957476
1899,188253.5596,8469349.19,0,431.2479858,3.658496632,1,,,4688.590627
1900,188219.4909,8470334.711,0,438.2850037,2.937924043,1,,,5470.994404
1901,188185.4294,8471320.228,0,468.8729858,3.819160817,1,,,6310.494165
1902,188151.3754,8472305.741,0,511.3200073,5.324001187,1,,,7187.10839
1903,188117.3286,8473291.25,0,665.9199829,20.56499908,1,,,6859.877256
1904,188083.2892,8474276.755,0,964.4589844,31.24917185,5,,,5934.845363
1905,188049.2571,8475262.257,0,1043.719971,2.521401446,5,,,5032.746454
1906,188015.2324,8476247.754,0,987.9869995,11.7947004,5,,,4168.492954
1907,187981.215,8477233.248,0,954.7819824,18.90877919,1,,,3371.313396
1908,187947.205,8478218.739,0,839.8029785,12.26850714,5,,,2701.254065
1909,187913.2023,8479204.226,0,699.2139893,9.407977878,1,,,2042.045874
1910,187879.207,8480189.709,0,648.151001,7.15069299,5,,,1061.879497
1911,187845.219,8481175.188,4,529.7689819,6.931673136,1,,,139.9888436
1912,187811.2384,8482160.664,0,612.8510132,15.05211088,1,,,693.8724718
1913,187777.2651,8483146.136,4,688.7009888,8.599588121,1,,,860.8931075
1914,187743.2991,8484131.605,0,746.8980103,16.77226044,1,,,1382.789996
1915,187709.3406,8485117.07,0,673.0800171,10.05743412,5,,,1865.115199
1916,187675.3893,8486102.532,3,675.1389771,13.67532137,5,,,2460.975891
1917,187641.4455,8487087.99,0,693.1380005,7.860466676,1,,,3213.677986
1918,187607.509,8488073.445,0,688.7979736,18.60939724,1,,,3801.903421
1919,187573.5798,8489058.896,0,704.1049805,18.05625215,1,,,4238.395258
1920,187539.6581,8490044.344,0,657.210022,23.11768339,1,,,4836.93006
1921,187505.7437,8491029.789,0,512.6710205,5.080791572,1,,,5438.379418
1922,187471.8367,8492015.23,0,594.0419922,26.18457151,5,,,5281.560899
1923,189336.8563,8467411.93,0,430.0289917,5.557597537,1,,,2588.099163
1924,189302.778,8468397.451,0,468.3789978,2.057967004,1,,,3280.418659
1925,189268.707,8469382.968,0,510.0339966,26.62239342,1,,,4094.59958
1926,189234.6432,8470368.481,0,468.1430054,2.050850634,1,,,4971.119475
1927,189200.5868,8471353.99,0,623.4260254,26.14748536,1,,,5882.173936
1928,189166.5377,8472339.496,0,494.5079956,5.047711838,1,,,6813.922836
1929,189132.496,8473324.997,0,657.125,22.91417576,1,,,7250.086542
1930,189098.4614,8474310.495,0,956.0120239,24.45472743,5,,,6381.665796
1931,189064.4343,8475295.989,0,992.9279785,10.48071411,1,,,5552.408104
1932,189030.4145,8476281.479,0,1001.669983,29.86955011,1,,,4782.725266
1933,188996.4019,8477266.965,0,807.375,15.14666314,1,,,4106.25249
1934,188962.3968,8478252.448,0,891.6729736,9.700846359,1,,,3238.853445
1935,188928.3989,8479237.927,0,843.6859741,13.27439553,1,,,2330.542028
1936,188894.4084,8480223.403,0,809.7080078,26.08062889,1,,,1411.030365
1937,188860.4251,8481208.875,0,676.3579712,18.88096035,1,,,660.4764038
1938,188826.4492,8482194.343,0,642.315979,12.93290225,5,,,111.8655563
1939,188792.4807,8483179.808,1,623.3200073,7.436904616,5,,,10.98272638
1940,188758.5195,8484165.269,0,734.9249878,20.25825327,5,,,503.178628
1941,188724.5656,8485150.726,0,692.7109985,11.5396049,5,,,1045.151672
1942,188690.619,8486136.181,0,769.2039795,19.9864671,5,,,1849.888843
1943,188656.6798,8487121.631,0,731.0560303,10.77381077,1,,,2577.682972
1944,188622.7478,8488107.078,0,633.9370117,17.96046624,1,,,2867.642326
1945,188588.8233,8489092.522,0,590.5120239,15.89880668,1,,,3422.692195
1946,188554.9061,8490077.962,0,538.1129761,10.07126108,5,,,4140.4073
1947,188520.9962,8491063.399,0,623.5889893,28.28446994,5,,,4441.886462
1948,188487.0936,8492048.833,0,835.4180298,28.13469455,1,,,4269.607272
1949,190351.9858,8467445.716,0,426.0920105,1.99448623,1,,,1883.169918
1950,190317.9126,8468431.229,0,441.6140137,1.284602304,1,,,2758.008394
1951,190283.8466,8469416.739,0,441.526001,2.267795103,1,,,3688.983711
1952,190249.788,8470402.244,0,446.9389954,1.949880342,1,,,4642.442737
1953,190215.7365,8471387.746,0,455.0509949,1.925616412,1,,,5606.924778
1954,190181.6925,8472373.243,0,464.0190125,1.627929297,1,,,6577.580763
1955,190147.6556,8473358.737,0,521.414978,9.221587659,1,,,7552.028771
1956,190113.6261,8474344.227,0,599.2810059,22.18087425,1,,,6949.038038
1957,190079.6038,8475329.714,0,766.3950195,27.90438307,1,,,6195.977821
1958,190045.5889,8476315.197,0,610.2069702,24.29761353,1,,,5455.451342
1959,190011.5812,8477300.675,0,560.1859741,7.620784519,1,,,4527.049284
1960,189977.5809,8478286.151,0,646.632019,18.36929496,1,,,3628.775764
1961,189943.5878,8479271.622,0,705.0960083,9.104343787,5,,,2789.881623
1962,189909.6021,8480257.09,0,871.4160156,16.55751865,5,,,2070.610793
1963,189875.6236,8481242.554,0,1040.609985,17.32676893,1,,,1481.089409
1964,189841.6525,8482228.015,0,961.507019,10.21981707,1,,,1093.82173
1965,189807.6886,8483213.472,0,873.4710083,18.12398411,5,,,834.455065
1966,189773.7321,8484198.926,0,718.1849976,10.400618,1,,,312.3260914
1967,189739.7828,8485184.376,0,758.8660278,8.363056064,1,,,583.1988871
1968,189705.8409,8486169.822,0,790.8540039,17.86351711,1,,,1465.189351
1969,189671.9063,8487155.265,0,723.1329956,3.174727996,1,,,1574.763625
1970,189637.979,8488140.705,0,678.84198,13.3585012,1,,,2010.157441
1971,189604.059,8489126.141,0,621.2919922,10.98023902,5,,,2743.153188
1972,189570.1463,8490111.574,0,632.1129761,18.12023313,5,,,3458.801976
1973,189536.2409,8491097.003,0,844.6489868,19.23596224,5,,,3432.096648
1974,189502.3429,8492082.429,0,789.7800293,24.79197133,1,,,3259.546939
1975,191367.1078,8467479.494,0,430.480011,2.21651793,1,,,1566.646669
1976,191333.0396,8468465,0,435.1860046,1.845483929,1,,,2551.873915
1977,191298.9787,8469450.502,0,464.9339905,3.145243146,1,,,3537.152473
1978,191264.9251,8470436,0,483.2330017,7.693768975,1,,,4522.445925
1979,191230.8787,8471421.494,0,472.8670044,3.340365435,1,,,5507.743919
1980,191196.8396,8472406.984,0,474.0180054,1.560110917,1,,,6493.042454
1981,191162.8077,8473392.471,1,469.7210083,2.674848254,1,,,7478.339659
1982,191128.7831,8474377.953,0,485.6860046,2.561413916,1,,,7651.641679
1983,191094.7658,8475363.432,0,483.0840149,4.774385205,1,,,6737.504143
1984,191060.7557,8476348.907,0,486.0620117,4.824769007,1,,,5846.534531
1985,191026.7529,8477334.378,0,508.3659973,5.791582538,1,,,4991.152896
1986,190992.7574,8478319.846,0,515.2910156,5.558519353,1,,,4193.192102
1987,190958.7691,8479305.31,0,609.6270142,23.28311831,1,,,3485.054191
1988,190924.7882,8480290.77,0,592.5300293,8.670322992,1,,,2890.67365
1989,190890.8145,8481276.227,0,648.3389893,13.6645969,1,,,2369.569829
1990,190856.8481,8482261.68,0,937.6400146,32.46717394,1,,,2090.30324
1991,190822.8889,8483247.13,0,993.3400269,9.916756098,1,,,1629.25724
1992,190788.9371,8484232.576,0,829.3099976,18.13373395,1,,,707.5893939
1993,190754.9925,8485218.018,0,757.7210083,4.455848823,1,,,260.6684262
1994,190721.0552,8486203.457,0,766.2479858,4.546651046,1,,,604.1696933
1995,190687.1252,8487188.893,0,740.3200073,14.7991874,1,,,610.6797157
1996,190653.2024,8488174.325,3,687.3959961,6.712036688,1,,,1379.806514
1997,190619.287,8489159.753,0,628.9769897,24.04313798,5,,,2315.470099
1998,190585.3789,8490145.179,0,631.4420166,8.059831989,5,,,2464.810929
1999,190551.478,8491130.6,0,895.0410156,11.30690089,5,,,2426.650676
2000,190517.5844,8492116.019,0,827.8439941,8.271475284,5,,,2253.92672
2001,192382.2221,8467513.266,0,445.8139954,2.084981669,1,,,1819.944258
2002,192348.159,8468498.764,0,461.4140015,2.702598218,1,,,2722.158602
2003,192314.1032,8469484.258,0,475.8729858,1.184272729,1,,,3667.397619
2004,192280.0546,8470469.748,0,472.6220093,1.292550808,1,,,4627.392039
2005,192246.0132,8471455.235,0,475.1040039,2.461843506,1,,,5594.004226
2006,192211.9791,8472440.718,0,498.9890137,5.521286639,1,,,6566.173914
2007,192177.9522,8473426.197,3,475.0580139,2.771809051,1,,,7541.750601
2008,192143.9325,8474411.672,0,478.3059998,3.893268244,1,,,8064.305735
2009,192109.9201,8475397.143,0,480.0310059,3.815120849,1,,,7202.554446
2010,192075.9149,8476382.611,0,522.0620117,11.1345494,1,,,6376.693167
2011,192041.917,8477368.074,0,560.3969727,20.80195506,1,,,5602.613415
2012,192007.9263,8478353.535,0,568.0939941,8.956386316,1,,,4900.077452
2013,191973.9429,8479338.991,0,538.8870239,2.387223061,1,,,4288.992189
2014,191939.9667,8480324.444,0,580.0050049,16.32397365,1,,,3722.326381
2015,191905.9977,8481309.893,0,622.8989868,10.78600721,5,,,3307.329447
2016,191872.036,8482295.339,0,808.2529907,16.74787281,1,,,2855.35848
2017,191838.0816,8483280.781,0,996.4979858,12.41335787,5,,,1949.34767
2018,191804.1344,8484266.219,0,919.0139771,28.67316668,5,,,1132.86173
2019,191770.1945,8485251.654,0,763.4210205,3.480376884,1,,,264.3292927
2020,191736.2618,8486237.086,0,715.6270142,4.281559272,1,,,419.6988646
2021,191702.3365,8487222.514,9,704.8040161,3.674331474,1,,,259.0738377
2022,191668.4183,8488207.938,0,705.0250244,18.80982274,1,,,1136.364753
2023,191634.5074,8489193.359,0,710.2780151,5.820779412,5,,,1769.774053
2024,191600.6038,8490178.777,0,629.9190063,17.37728097,5,,,1499.228042
2025,191566.7075,8491164.191,0,671.8359985,13.50015371,5,,,1434.710332
2026,191532.8184,8492149.602,0,865.151001,25.95230798,5,,,1263.394138
2027,193431.3942,8466561.535,0,454.9849854,5.117421726,1,,,1916.338462
2028,193397.329,8467547.029,0,433.7659912,0.747626272,1,,,2461.671859
2029,193363.271,8468532.52,0,448.7890015,2.799034216,1,,,3200.349166
2030,193329.2202,8469518.007,0,450.8890076,1.079699678,1,,,4034.761294
2031,193295.1766,8470503.49,0,473.8299866,2.398318318,1,,,4925.245534
2032,193261.1402,8471488.969,0,478.4460144,2.527681209,5,,,5846.233241
2033,193227.1111,8472474.444,0,496.6170044,3.401498812,5,,,6785.312956
2034,193193.0891,8473459.915,0,499.5419922,6.914428972,5,,,7735.897175
2035,193159.0744,8474445.383,0,486.7200012,2.829767919,1,,,8577.800271
2036,193125.0668,8475430.847,0,485.4379883,3.7962231,1,,,7773.020504
2037,193091.0665,8476416.307,0,490.1400146,0.385049499,1,,,7014.463543
2038,193057.0735,8477401.763,0,499.7510071,1.45727933,1,,,6315.29145
2039,193023.0877,8478387.216,0,513.2509766,2.105101207,1,,,5685.370469
2040,192989.109,8479372.665,0,539.677002,5.248587472,1,,,5107.632049
2041,192955.1376,8480358.11,0,553.026001,9.096282272,1,,,4627.274412
2042,192921.1734,8481343.552,0,591.4249878,10.94039909,1,,,4166.908411
2043,192887.2164,8482328.99,0,733.8380127,16.45488843,5,,,3327.215196
2044,192853.2667,8483314.425,0,1018.659973,6.376455936,1,,,2465.324396
2045,192819.3242,8484299.856,0,902.052002,9.180179412,1,,,1626.226104
2046,192785.389,8485285.283,0,840.6240234,12.14053167,1,,,813.125478
2047,192751.4609,8486270.707,0,749.3400269,7.928594073,1,,,57.30739986
2048,192717.5401,8487256.127,0,730.6929932,9.247171046,1,,,800.2929744
2049,192683.6266,8488241.544,0,790.8709717,20.57777562,1,,,1274.562268
2050,192649.7203,8489226.958,0,721.2930298,14.78295308,1,,,838.0960244
2051,192615.8212,8490212.368,0,720.5830078,8.255655842,1,,,639.1741952
2052,192581.9293,8491197.775,0,732.4089966,4.487780271,1,,,537.1857997
2053,192548.0447,8492183.178,0,803.1400146,14.32273783,5,,,327.5968404
2054,154367.8625,8508678.445,0,315.9179993,1.602005704,1,,,6036.731519
2055,154333.9658,8509664.085,0,301.1950073,10.29334808,1,,,6557.794937
2056,154266.1971,8511635.356,0,302.8160095,4.715832103,1,,,7139.294369
2057,155417.3578,8507726.476,0,309.6210022,0.843336725,1,,,4674.752711
2058,155383.4571,8508712.11,0,353.2420044,4.883902831,1,,,5184.618814
2059,155349.5645,8509697.741,0,328.9880066,4.462542137,1,,,5696.209166
2060,155315.6801,8510683.37,0,334.696991,9.231376839,1,,,6292.878546
2061,155281.8038,8511668.995,0,330.0360107,1.536058215,1,,,6373.313631
2062,155247.9358,8512654.618,0,340.0270081,5.49769121,5,,,5735.030518
2063,155214.0759,8513640.238,0,319.9790039,3.957533879,1,,,5110.656598
2064,156432.9397,8507760.143,0,310.1340027,1.011970196,1,,,3789.655749
2065,156399.0431,8508745.769,0,326.9599915,3.023173006,1,,,4308.416676
2066,156365.1546,8509731.391,0,340.4530029,5.22471297,1,,,4880.663378
2067,156331.2742,8510717.011,0,323.8349915,2.619126734,1,,,5510.26251
2068,157414.6205,8508779.421,0,345.5190125,0.347692591,1,,,3471.052639
2069,157380.7361,8509765.035,0,362.7539978,3.354705124,1,,,4099.501864
2070,157346.8598,8510750.647,0,331.4060059,4.454795718,5,,,4785.202244
2071,157042.3389,8519621.027,0,305.4330139,4.221821746,1,,,940.4565238
2072,157008.5439,8520606.612,0,310.2000122,2.647000252,5,,,615.7657014
2073,156839.6908,8525534.496,0,304.5960083,5.332665187,1,,,1590.097004
2074,156778.9651,8526485.775,0,301.6260071,0.671584338,1,,,1404.722138
2075,158531.8789,8505856.232,0,328.5299988,16.44871363,1,,,1153.514259
2076,158497.9743,8506841.846,0,309.4249878,1.410629412,5,,,1554.939719
2077,158464.0778,8507827.458,0,324.4549866,2.085975783,1,,,2070.135952
2078,158430.1894,8508813.067,0,315.8640137,2.462038217,1,,,2688.44915
2079,158396.3092,8509798.673,0,322.230011,2.690950175,1,,,3375.739222
2080,158362.4369,8510784.276,0,303.9909973,2.452318724,1,,,4123.397546
2081,158057.9514,8519654.581,0,312.8989868,4.838644973,1,,,291.2181439
2082,158024.1602,8520640.157,0,316.0599976,2.144300758,1,,,415.7401358
2083,157990.3771,8521625.731,0,302.6029968,2.201551349,1,,,1181.088092
2084,157956.6022,8522611.302,0,316.1789856,4.339163769,5,,,1604.072224
2085,157922.8353,8523596.87,0,308.9509888,5.246292759,1,,,1540.800379
2086,157889.0765,8524582.436,0,313.1270142,4.226550037,1,,,783.0410713
2087,157855.3259,8525568,0,308.5939941,2.456731933,1,,,574.9979415
2088,157809.6031,8526501.653,0,0,3.704785237,1,,,514.4248115
2089,159547.4269,8505889.896,0,341.3299866,3.9022321,1,,,160.5726294
2090,159513.5265,8506875.503,0,334.9100037,3.556224905,1,,,682.5451508
2091,159479.6342,8507861.106,0,344.9219971,5.822235228,1,,,1282.952366
2092,159445.7499,8508846.707,0,344.2290039,5.265163083,1,,,1967.467326
2093,159411.8737,8509832.304,0,352.2860107,4.384204742,1,,,2709.012184
2094,159378.0055,8510817.899,0,317.5650024,2.520005056,1,,,3266.912695
2095,159344.1455,8511803.491,0,300.644989,4.157327744,1,,,3856.28847
2096,159310.2935,8512789.081,0,298.4949951,2.569272802,5,,,3415.449317
2097,159276.4495,8513774.667,0,306.0589905,4.026978026,1,,,2482.077015
2098,159107.351,8518702.559,0,300.0620117,3.058350846,1,,,401.2682552
2099,159073.5555,8519688.129,0,319.6029968,2.439499991,1,,,124.9821255
2100,159039.7681,8520673.697,0,319.9339905,3.941793203,1,,,656.7189752
2101,159005.9888,8521659.262,0,331.7009888,6.419188721,1,,,599.8106102
2102,158972.2176,8522644.825,0,347.2730103,5.765720021,1,,,601.0091431
2103,158938.4545,8523630.385,0,366.0339966,4.559930501,1,,,560.3100072
2104,158904.6994,8524615.942,0,335.6520081,6.114617151,1,,,209.069399
2105,158870.9524,8525601.497,0,303.2539978,1.678875027,1,,,294.5259875
2106,158859.8607,8526449.392,2,300.0679932,0.814558079,1,,,176.4313999
2107,160766.5128,8500009.904,0,298.2059937,8.229727775,5,,,4303.803814
2108,160732.5683,8500995.52,0,330.2539978,2.791837057,5,,,4652.061985
2109,160698.6319,8501981.133,0,317.2219849,5.283547366,1,,,3687.882232
2110,160596.8709,8504937.954,0,304.9230042,4.875891767,1,,,1060.202204
2111,160562.9666,8505923.555,0,317.2340088,1.094935142,1,,,684.8622668
2112,160529.0703,8506909.153,0,357.1059875,7.661131831,1,,,132.893631
2113,160495.1821,8507894.748,0,372.7810059,1.757258232,1,,,560.3804863
2114,160461.3019,8508880.34,0,370.3580017,9.658028023,1,,,1301.464628
2115,160427.4298,8509865.93,0,367.0759888,3.401205058,1,,,1921.695467
2116,160393.5657,8510851.516,0,344.4379883,4.157887866,1,,,2441.447579
2117,160359.7097,8511837.1,0,352.3349915,3.949911463,1,,,3187.131238
2118,160325.8617,8512822.681,0,317.4790039,6.97653629,5,,,3288.737621
2119,160292.0217,8513808.259,0,334.1300049,6.680642407,5,,,2304.060666
2120,160258.1898,8514793.834,0,310.2730103,0.68435118,5,,,1320.087832
2121,160224.366,8515779.407,0,325.0509949,5.226200438,1,,,342.9061772
2122,160190.5502,8516764.977,1,322.1719971,6.168925966,1,,,189.8288649
2123,160156.7424,8517750.544,0,330.5509949,2.789523023,1,,,795.1579259
2124,160122.9427,8518736.109,0,326.5369873,3.456123994,1,,,1110.285119
2125,160089.1511,8519721.671,0,333.5230103,3.136827196,1,,,361.6147033
2126,160055.3675,8520707.231,6,329.1730042,4.336355235,1,,,267.8850905
2127,160021.592,8521692.787,0,342.3859863,3.582652438,1,,,194.1347258
2128,159987.8245,8522678.342,0,354.1579895,3.050310835,1,,,381.0976436
2129,159954.0652,8523663.894,0,375.3169861,5.682710545,1,,,419.2090881
2130,159920.3138,8524649.443,0,351.8699951,3.257070968,1,,,636.3941353
2131,159886.5705,8525634.99,0,324.5899963,4.010109025,1,,,352.7142724
2132,159863.9144,8526610.626,0,313.4689941,2.987867552,1,,,816.963138
2133,160055.1341,8527218.299,0,313.4450073,3.955867634,1,,,1263.944572
2134,161748.0784,8501029.213,0,337.6809998,33.71876138,5,,,4300.133249
2135,161714.1462,8502014.818,0,336.3720093,5.858332407,5,,,4045.567719
2136,161680.2221,8503000.42,0,325.3420105,12.15893856,5,,,3203.767203
2137,161646.306,8503986.018,0,316.9580078,3.288523321,5,,,2470.388155
2138,161612.3979,8504971.614,0,315.7850037,4.809947312,1,,,1970.451017
2139,161578.4978,8505957.207,0,340.8510132,4.159419566,1,,,1545.101012
2140,161544.6056,8506942.797,0,340.8559875,1.917249012,5,,,855.0881298
2141,161510.7216,8507928.384,0,370.5870056,6.940019604,1,,,107.307993
2142,161476.8455,8508913.968,0,397.5820007,3.323323951,1,,,631.3863985
2143,161442.9775,8509899.549,0,379.0679932,1.012967979,1,,,1028.193133
2144,161409.1174,8510885.127,0,363.5809937,5.320141474,1,,,1815.323568
2145,161375.2654,8511870.702,0,351.8150024,2.957724711,1,,,2726.715229
2146,161341.4215,8512856.275,0,350.881012,4.602032518,1,,,3468.010018
2147,161307.5855,8513841.845,0,342.0920105,1.044446231,1,,,2552.936493
2148,161273.7575,8514827.412,0,310.8670044,9.654773804,1,,,1717.239502
2149,161239.9376,8515812.976,0,346.4899902,3.335584719,5,,,990.5060969
2150,161206.1257,8516798.538,0,368.6400146,3.532226346,1,,,44.65478063
2151,161172.3219,8517784.097,0,336.6600037,1.896735969,1,,,890.6846367
2152,161138.526,8518769.653,0,346.1749878,3.317189504,1,,,688.1662932
2153,161104.7382,8519755.207,0,365.2369995,3.750360611,1,,,42.18744823
2154,161070.9584,8520740.758,0,337.8280029,6.204306978,1,,,815.44939
2155,161037.1867,8521726.307,0,334.0440063,6.031165748,1,,,853.8448084
2156,161003.423,8522711.853,0,358.2839966,2.897437945,1,,,1391.495062
2157,160969.6673,8523697.396,0,364.1000061,4.501071117,1,,,1419.596582
2158,160935.9198,8524682.937,0,394.9179993,19.60631554,1,,,1583.780233
2159,160902.1802,8525668.476,0,386.8410034,20.76535828,1,,,1356.208806
2160,160868.4486,8526654.012,0,381.4110107,22.47333947,1,,,1607.852969
2161,160900.8908,8527348.375,0,367.3729858,20.54521028,1,,,2056.093565
2162,163069.2896,8492192.391,0,328.1870117,7.331045798,5,,,5140.889703
2163,162763.58,8501062.9,0,315.2900085,5.451106082,5,,,3711.301625
2164,162729.6522,8502048.497,0,346.5740051,6.244550938,5,,,4585.567914
